,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date,search_city
558,"Solon, OH",VWR,"Our dedicated team of more than 9,300 associates is focused on supporting scientists, medical professionals and production engineers to achieve their goals....",020e078d77d26929,Developmental Chemical Manufacturing Specialist,,41.4,212,30+ days,2016-10-17 23:53:08.722216,Cleveland
559,"Cleveland, OH",Case Western Reserve University,He/she will present and discuss scientific findings in scientific meetings. This project is based on our recent discovery that plant virus-like nanoparticles...,383773b415bd1951,postdoctoral research associate,,51.6,125,19 days,2016-10-17 23:53:08.722216,Cleveland
560,"Valley View, OH",Merieux Nutrisciences,"Our team of scientists and technicians are committed to providing our clients with accurate results, delivered on time, with uncompromising ethics, honesty,...",9812940d1dd28a9b,Technician - Sample Receiving,,,,7 days,2016-10-17 23:53:08.722216,Cleveland
561,"Valley View, OH",Merieux Nutrisciences,"Our team of scientists and technicians are committed to providing our clients with accurate results, delivered on time, with uncompromising ethics, honesty,...",a44eb3a63f950315,Technician - Microbiology,,,,7 days,2016-10-17 23:53:08.722216,Cleveland
562,"Cleveland, OH",WSP | Parsons Brinckerhoff,"Â€¢Visually communicate project content, including the graphic production of plans, maps, diagrams, massing models, and the graphic representation of data,...",8c5f78eff5bb1f46,Transit Planner I (Urban Designer/Landscape Architect),,51.0,5,30+ days,2016-10-17 23:53:08.722216,Cleveland
563,"Solon, OH",VWR,"Our dedicated team of more than 9,300 associates is focused on supporting scientists, medical professionals and production engineers to achieve their goals....",711853256f08f321,Quality Assurance Batch Release Coordinator - 10:00am to 7:0...,,41.4,212,30+ days,2016-10-17 23:53:08.722216,Cleveland
564,"Solon, OH",VWR,"Our dedicated team of more than 9,300 associates is focused on supporting scientists, medical professionals and production engineers to achieve their goals....",020e078d77d26929,Developmental Chemical Manufacturing Specialist,,41.4,212,30+ days,2016-10-17 23:53:08.722216,Cleveland
565,"Cleveland, OH",Case Western Reserve University,He/she will present and discuss scientific findings in scientific meetings. This project is based on our recent discovery that plant virus-like nanoparticles...,383773b415bd1951,postdoctoral research associate,,51.6,125,19 days,2016-10-17 23:53:08.722216,Cleveland
566,"Valley View, OH",Merieux Nutrisciences,"Our team of scientists and technicians are committed to providing our clients with accurate results, delivered on time, with uncompromising ethics, honesty,...",9812940d1dd28a9b,Technician - Sample Receiving,,,,7 days,2016-10-17 23:53:08.722216,Cleveland
567,"Valley View, OH",Merieux Nutrisciences,"Our team of scientists and technicians are committed to providing our clients with accurate results, delivered on time, with uncompromising ethics, honesty,...",a44eb3a63f950315,Technician - Microbiology,,,,7 days,2016-10-17 23:53:08.722216,Cleveland
568,"Cleveland, OH",WSP | Parsons Brinckerhoff,"Â€¢Visually communicate project content, including the graphic production of plans, maps, diagrams, massing models, and the graphic representation of data,...",8c5f78eff5bb1f46,Transit Planner I (Urban Designer/Landscape Architect),,51.0,5,30+ days,2016-10-17 23:53:08.722216,Cleveland
569,"Solon, OH",VWR,"Our dedicated team of more than 9,300 associates is focused on supporting scientists, medical professionals and production engineers to achieve their goals....",711853256f08f321,Quality Assurance Batch Release Coordinator - 10:00am to 7:0...,,41.4,212,30+ days,2016-10-17 23:53:08.722216,Cleveland
570,"Solon, OH",VWR,"Our dedicated team of more than 9,300 associates is focused on supporting scientists, medical professionals and production engineers to achieve their goals....",020e078d77d26929,Developmental Chemical Manufacturing Specialist,,41.4,212,30+ days,2016-10-17 23:53:08.722216,Cleveland
571,"Cleveland, OH",Case Western Reserve University,He/she will present and discuss scientific findings in scientific meetings. This project is based on our recent discovery that plant virus-like nanoparticles...,383773b415bd1951,postdoctoral research associate,,51.6,125,19 days,2016-10-17 23:53:08.722216,Cleveland
572,"Valley View, OH",Merieux Nutrisciences,"Our team of scientists and technicians are committed to providing our clients with accurate results, delivered on time, with uncompromising ethics, honesty,...",9812940d1dd28a9b,Technician - Sample Receiving,,,,7 days,2016-10-17 23:53:08.722216,Cleveland
573,"Valley View, OH",Merieux Nutrisciences,"Our team of scientists and technicians are committed to providing our clients with accurate results, delivered on time, with uncompromising ethics, honesty,...",a44eb3a63f950315,Technician - Microbiology,,,,7 days,2016-10-17 23:53:08.722216,Cleveland
574,"Cleveland, OH",WSP | Parsons Brinckerhoff,"Â€¢Visually communicate project content, including the graphic production of plans, maps, diagrams, massing models, and the graphic representation of data,...",8c5f78eff5bb1f46,Transit Planner I (Urban Designer/Landscape Architect),,51.0,5,30+ days,2016-10-17 23:53:08.722216,Cleveland
575,"Solon, OH",VWR,"Our dedicated team of more than 9,300 associates is focused on supporting scientists, medical professionals and production engineers to achieve their goals....",711853256f08f321,Quality Assurance Batch Release Coordinator - 10:00am to 7:0...,,41.4,212,30+ days,2016-10-17 23:53:08.722216,Cleveland
576,"Solon, OH",VWR,"Our dedicated team of more than 9,300 associates is focused on supporting scientists, medical professionals and production engineers to achieve their goals....",020e078d77d26929,Developmental Chemical Manufacturing Specialist,,41.4,212,30+ days,2016-10-17 23:53:08.722216,Cleveland
577,"Cleveland, OH",Case Western Reserve University,He/she will present and discuss scientific findings in scientific meetings. This project is based on our recent discovery that plant virus-like nanoparticles...,383773b415bd1951,postdoctoral research associate,,51.6,125,19 days,2016-10-17 23:53:08.722216,Cleveland
578,"Valley View, OH",Merieux Nutrisciences,"Our team of scientists and technicians are committed to providing our clients with accurate results, delivered on time, with uncompromising ethics, honesty,...",9812940d1dd28a9b,Technician - Sample Receiving,,,,7 days,2016-10-17 23:53:08.722216,Cleveland
579,"Valley View, OH",Merieux Nutrisciences,"Our team of scientists and technicians are committed to providing our clients with accurate results, delivered on time, with uncompromising ethics, honesty,...",a44eb3a63f950315,Technician - Microbiology,,,,7 days,2016-10-17 23:53:08.722216,Cleveland
580,"Cleveland, OH",WSP | Parsons Brinckerhoff,"Â€¢Visually communicate project content, including the graphic production of plans, maps, diagrams, massing models, and the graphic representation of data,...",8c5f78eff5bb1f46,Transit Planner I (Urban Designer/Landscape Architect),,51.0,5,30+ days,2016-10-17 23:53:08.722216,Cleveland
581,"Solon, OH",VWR,"Our dedicated team of more than 9,300 associates is focused on supporting scientists, medical professionals and production engineers to achieve their goals....",711853256f08f321,Quality Assurance Batch Release Coordinator - 10:00am to 7:0...,,41.4,212,30+ days,2016-10-17 23:53:08.722216,Cleveland
582,"Solon, OH",VWR,"Our dedicated team of more than 9,300 associates is focused on supporting scientists, medical professionals and production engineers to achieve their goals....",020e078d77d26929,Developmental Chemical Manufacturing Specialist,,41.4,212,30+ days,2016-10-17 23:53:08.722216,Cleveland
583,"Cleveland, OH",Case Western Reserve University,He/she will present and discuss scientific findings in scientific meetings. This project is based on our recent discovery that plant virus-like nanoparticles...,383773b415bd1951,postdoctoral research associate,,51.6,125,19 days,2016-10-17 23:53:08.722216,Cleveland
